,,,,,,,,String Pot #1/Mid disp,,,String Pot #2/Mid disp,,,Strain Gages (ue),,,,,,
,,,,,,,,,,0.944,,,0.944,1,2,3,,4,5,6
Time,1.0000,,Loading step,Load,Loading (lb),LC,,Sting Pot,,Displacement (in),String Pot,,Displacement (in),Ext Bot,Int Top,Int Bot,Int Shear,Int Bot,Int Shear 2,Ext Top
12/22/2015 16:05:09.839,0.0000,,x,16256,-16091,0.002891,-0.000317,8.291135,-0.488209,-0.517170551,8.291135,-0.488209,-0.517170551,-0.000321,0.00019,0.005092,-0.000001,0.004162,0.000035,-0.00083
12/22/2015 16:05:11.822,0.0000,,x,16262,-16097,-0.000717,-0.000317,8.29025,-0.489094,-0.518108051,8.29025,-0.489094,-0.518108051,-0.000321,0.000192,0.005098,-0.000001,0.004167,0.000035,-0.000831
12/22/2015 16:05:13.850,0.0000,,x,16267,-16102,-0.001032,-0.000318,8.289121,-0.490223,-0.519304025,8.289121,-0.490223,-0.519304025,-0.000322,0.000194,0.005105,-0.000001,0.004173,0.000035,-0.000832
12/22/2015 16:05:15.845,0.0000,,x,16273,-16108,-0.003208,-0.000318,8.288273,-0.491071,-0.520202331,8.288273,-0.491071,-0.520202331,-0.000322,0.000195,0.005111,-0.000001,0.004178,0.000035,-0.000833
12/22/2015 16:05:17.655,0.0000,,x,16279,-16114,0.004154,-0.000318,8.287467,-0.491877,-0.521056144,8.287467,-0.491877,-0.521056144,-0.000322,0.000196,0.005117,-0.000001,0.004182,0.000035,-0.000834
12/22/2015 16:05:19.496,0.0000,,x,16285,-16120,-0.000729,-0.000318,8.286844,-0.4925,-0.521716102,8.286844,-0.4925,-0.521716102,-0.000322,0.000198,0.005122,-0.000001,0.004186,0.000035,-0.000835
12/22/2015 16:05:21.494,0.0000,,x,16291,-16126,0.002572,-0.000319,8.286189,-0.493155,-0.522409958,8.286189,-0.493155,-0.522409958,-0.000323,0.000199,0.005128,-0.000001,0.004191,0.000035,-0.000836
12/22/2015 16:05:23.490,0.0000,,x,16297,-16132,-0.000244,-0.000319,8.284861,-0.494483,-0.523816737,8.284861,-0.494483,-0.523816737,-0.000323,0.0002,0.005135,-0.000001,0.004195,0.000035,-0.000837
12/22/2015 16:05:25.410,0.0000,,x,16302,-16137,0.000891,-0.000319,8.284067,-0.495277,-0.524657839,8.284067,-0.495277,-0.524657839,-0.000323,0.000201,0.005141,-0.000001,0.004199,0.000035,-0.000838
12/22/2015 16:05:27.312,0.0000,,x,16308,-16143,0.000132,-0.000319,8.282701,-0.496643,-0.526104873,8.282701,-0.496643,-0.526104873,-0.000323,0.000203,0.005147,-0.000001,0.004204,0.000035,-0.00084
12/22/2015 16:05:29.185,0.0000,,x,16314,-16149,-0.000318,-0.00032,8.281838,-0.497506,-0.527019068,8.281838,-0.497506,-0.527019068,-0.000324,0.000204,0.005154,-0.000001,0.004209,0.000035,-0.000841
12/22/2015 16:05:30.916,0.0000,,x,16320,-16155,0.000253,-0.00032,8.281225,-0.498119,-0.527668432,8.281225,-0.498119,-0.527668432,-0.000324,0.000205,0.005161,-0.000001,0.004214,0.000035,-0.000842
12/22/2015 16:05:32.835,0.0000,,x,16326,-16161,0.000872,-0.00032,8.280428,-0.498916,-0.528512712,8.280428,-0.498916,-0.528512712,-0.000324,0.000207,0.005168,-0.000001,0.004219,0.000035,-0.000843
12/22/2015 16:05:34.738,0.0000,,x,16331,-16166,0.003408,-0.00032,8.279245,-0.500099,-0.52976589,8.279245,-0.500099,-0.52976589,-0.000324,0.000208,0.005175,-0.000001,0.004224,0.000036,-0.000844
12/22/2015 16:05:36.735,0.0000,,x,16337,-16172,0.002361,-0.00032,8.278284,-0.50106,-0.530783898,8.278284,-0.50106,-0.530783898,-0.000324,0.00021,0.005183,-0.000001,0.004229,0.000036,-0.000845
12/22/2015 16:05:38.764,0.0000,,x,16343,-16178,0.002004,-0.000321,8.277373,-0.501971,-0.531748941,8.277373,-0.501971,-0.531748941,-0.000325,0.000211,0.00519,-0.000001,0.004233,0.000036,-0.000847
12/22/2015 16:05:40.573,0.0000,,x,16349,-16184,0.001771,-0.000321,8.276238,-0.503106,-0.532951271,8.276238,-0.503106,-0.532951271,-0.000325,0.000213,0.005197,-0.000001,0.004238,0.000036,-0.000847
12/22/2015 16:05:42.399,0.0000,,x,16355,-16190,-0.001508,-0.000321,8.27545,-0.503894,-0.533786017,8.27545,-0.503894,-0.533786017,-0.000325,0.000214,0.005204,-0.000001,0.004242,0.000036,-0.000848
12/22/2015 16:05:44.364,0.0000,,x,16360,-16195,-0.002653,-0.000321,8.274549,-0.504795,-0.534740466,8.274549,-0.504795,-0.534740466,-0.000325,0.000215,0.005211,-0.000001,0.004246,0.000036,-0.00085
12/22/2015 16:05:46.127,0.0000,,x,16366,-16201,-0.000557,-0.000321,8.273929,-0.505415,-0.535397246,8.273929,-0.505415,-0.535397246,-0.000325,0.000216,0.005217,-0.000001,0.004251,0.000036,-0.000851
12/22/2015 16:05:48.014,0.0000,,x,16372,-16207,0.00181,-0.000322,8.272911,-0.506433,-0.536475636,8.272911,-0.506433,-0.536475636,-0.000326,0.000218,0.005224,-0.000001,0.004256,0.000036,-0.000852
12/22/2015 16:05:49.996,0.0000,,x,16378,-16213,-0.001211,-0.000322,8.271937,-0.507407,-0.537507415,8.271937,-0.507407,-0.537507415,-0.000326,0.000219,0.005232,-0.000001,0.004261,0.000036,-0.000853
12/22/2015 16:05:51.963,0.0000,,x,16384,-16219,0.002266,-0.000322,8.27139,-0.507954,-0.538086864,8.27139,-0.507954,-0.538086864,-0.000326,0.000221,0.00524,-0.000001,0.004267,0.000036,-0.000854
12/22/2015 16:05:53.927,0.0000,,x,16390,-16225,-0.001262,-0.000323,8.270435,-0.508909,-0.539098517,8.270435,-0.508909,-0.539098517,-0.000327,0.000222,0.005248,-0.000001,0.004272,0.000036,-0.000855
12/22/2015 16:05:55.861,0.0000,,x,16395,-16230,0.001398,-0.000323,8.269682,-0.509662,-0.539896186,8.269682,-0.509662,-0.539896186,-0.000327,0.000224,0.005256,-0.000001,0.004278,0.000036,-0.000856
12/22/2015 16:05:57.686,0.0000,,x,16401,-16236,0.000598,-0.000323,8.268923,-0.510421,-0.540700212,8.268923,-0.510421,-0.540700212,-0.000327,0.000225,0.005263,-0.000001,0.004283,0.000036,-0.000858
12/22/2015 16:05:59.607,0.0000,,x,16407,-16242,0.000575,-0.000324,8.267889,-0.511455,-0.541795551,8.267889,-0.511455,-0.541795551,-0.000328,0.000226,0.00527,-0.000001,0.004288,0.000036,-0.000859
12/22/2015 16:06:01.353,0.0000,,x,16413,-16248,0.000483,-0.000324,8.267279,-0.512065,-0.542441737,8.267279,-0.512065,-0.542441737,-0.000328,0.000228,0.005276,-0.000001,0.004293,0.000036,-0.00086
12/22/2015 16:06:03.256,0.0000,,x,16419,-16254,0.000046,-0.000324,8.266055,-0.513289,-0.543738347,8.266055,-0.513289,-0.543738347,-0.000328,0.00023,0.005283,-0.000001,0.004297,0.000036,-0.000861
12/22/2015 16:06:05.192,0.0000,,x,16424,-16259,0.00336,-0.000324,8.26493,-0.514414,-0.544930085,8.26493,-0.514414,-0.544930085,-0.000328,0.000231,0.00529,-0.000001,0.004302,0.000036,-0.000862
12/22/2015 16:06:07.063,0.0000,,x,16430,-16265,0.000457,-0.000324,8.26382,-0.515524,-0.546105932,8.26382,-0.515524,-0.546105932,-0.000328,0.000232,0.005296,-0.000001,0.004306,0.000036,-0.000863
12/22/2015 16:06:09.013,0.0000,,x,16436,-16271,-0.000206,-0.000324,8.262738,-0.516606,-0.547252119,8.262738,-0.516606,-0.547252119,-0.000328,0.000234,0.005303,-0.000001,0.004311,0.000036,-0.000864
12/22/2015 16:06:10.823,0.0000,,x,16442,-16277,0.001998,-0.000324,8.26191,-0.517434,-0.548129237,8.26191,-0.517434,-0.548129237,-0.000328,0.000235,0.005309,-0.000001,0.004316,0.000036,-0.000865
12/22/2015 16:06:12.773,0.0000,,x,16448,-16283,-0.000764,-0.000325,8.260936,-0.518408,-0.549161017,8.260936,-0.518408,-0.549161017,-0.000329,0.000237,0.005315,-0.000001,0.00432,0.000036,-0.000866
12/22/2015 16:06:14.615,0.0000,,x,16453,-16288,0.002279,-0.000325,8.260104,-0.51924,-0.550042373,8.260104,-0.51924,-0.550042373,-0.000329,0.000238,0.005321,-0.000001,0.004325,0.000036,-0.000867
12/22/2015 16:06:16.580,0.0000,,x,16459,-16294,0.000932,-0.000325,8.259367,-0.519977,-0.550823093,8.259367,-0.519977,-0.550823093,-0.000329,0.00024,0.005327,-0.000001,0.004329,0.000036,-0.000868
12/22/2015 16:06:18.467,0.0000,,x,16465,-16300,0.003369,-0.000325,8.258425,-0.520919,-0.551820975,8.258425,-0.520919,-0.551820975,-0.000329,0.000241,0.005333,-0.000001,0.004334,0.000036,-0.000869
12/22/2015 16:06:20.728,0.0000,,x,16471,-16306,-0.000002,-0.000326,8.257353,-0.521991,-0.552956568,8.257353,-0.521991,-0.552956568,-0.00033,0.000243,0.00534,-0.000001,0.004342,0.000036,-0.00087
12/22/2015 16:06:22.945,0.0000,,x,16477,-16312,-0.001447,-0.000326,8.256426,-0.522918,-0.553938559,8.256426,-0.522918,-0.553938559,-0.00033,0.000244,0.005346,-0.000001,0.004348,0.000036,-0.000871
12/22/2015 16:06:25.035,0.0000,,x,16483,-16318,-0.002031,-0.000326,8.255481,-0.523863,-0.554939619,8.255481,-0.523863,-0.554939619,-0.00033,0.000246,0.005353,-0.000001,0.004354,0.000036,-0.000872
12/22/2015 16:06:27.047,0.0000,,x,16488,-16323,-0.001846,-0.000326,8.254399,-0.524945,-0.556085805,8.254399,-0.524945,-0.556085805,-0.00033,0.000247,0.005358,-0.000001,0.004358,0.000036,-0.000873
12/22/2015 16:06:28.779,0.0000,,x,16494,-16329,-0.00109,-0.000326,8.254282,-0.525062,-0.556209746,8.254282,-0.525062,-0.556209746,-0.00033,0.000248,0.005358,-0.000001,0.004357,0.000036,-0.000872
12/22/2015 16:06:30.698,-0.0013,,30,16500,-16335,0.000888,-0.000325,8.254466,-0.524878,-0.556014831,8.254466,-0.524878,-0.556014831,-0.000329,0.00025,0.005352,-0.000001,0.00435,0.000036,-0.00087
12/22/2015 16:08:20.778,0.0000,127,x,16504,-16339,-0.000991,-0.000319,8.253745,-0.525599,-0.556778602,8.253745,-0.525599,-0.556778602,-0.000323,0.000255,0.005309,-0.000001,0.00425,0.000036,-0.000861
12/22/2015 16:08:22.557,0.0000,,x,16508,-16343,-0.001683,-0.000319,8.253884,-0.52546,-0.556631356,8.253884,-0.52546,-0.556631356,-0.000323,0.000255,0.005308,-0.000001,0.004249,0.000036,-0.000861
12/22/2015 16:08:24.569,0.0000,,x,16512,-16347,-0.000717,-0.00032,8.253561,-0.525783,-0.556973517,8.253561,-0.525783,-0.556973517,-0.000324,0.000254,0.005316,-0.000001,0.004257,0.000036,-0.000864
12/22/2015 16:08:26.518,0.0000,,x,16516,-16351,0.001905,-0.00032,8.252069,-0.527275,-0.558554025,8.252069,-0.527275,-0.558554025,-0.000324,0.000253,0.005325,-0.000001,0.004265,0.000036,-0.000867
12/22/2015 16:08:28.531,0.0000,,x,16520,-16355,0.000824,-0.000321,8.251256,-0.528088,-0.559415254,8.251256,-0.528088,-0.559415254,-0.000325,0.000253,0.005331,-0.000001,0.004271,0.000036,-0.000869
12/22/2015 16:08:30.419,0.0000,,x,16523,-16358,0.001169,-0.000321,8.250671,-0.528673,-0.560034958,8.250671,-0.528673,-0.560034958,-0.000325,0.000253,0.005334,-0.000001,0.004274,0.000036,-0.00087
12/22/2015 16:08:32.213,0.0000,,x,16527,-16362,0.002901,-0.000321,8.25045,-0.528894,-0.560269068,8.25045,-0.528894,-0.560269068,-0.000325,0.000254,0.005337,-0.000001,0.004276,0.000036,-0.00087
12/22/2015 16:08:34.242,0.0000,,x,16531,-16366,-0.001106,-0.000322,8.249877,-0.529467,-0.560876059,8.249877,-0.529467,-0.560876059,-0.000326,0.000254,0.005341,-0.000001,0.00428,0.000036,-0.000872
12/22/2015 16:08:36.112,0.0000,,x,16535,-16370,-0.000372,-0.000322,8.249238,-0.530106,-0.561552966,8.249238,-0.530106,-0.561552966,-0.000326,0.000254,0.005347,-0.000001,0.004286,0.000036,-0.000873
12/22/2015 16:08:38.188,0.0000,,x,16539,-16374,0.003854,-0.000322,8.247721,-0.531623,-0.563159958,8.247721,-0.531623,-0.563159958,-0.000326,0.000254,0.005355,-0.000001,0.004293,0.000036,-0.000875
12/22/2015 16:08:40.168,0.0000,,x,16543,-16378,0.001436,-0.000323,8.246595,-0.532749,-0.564352754,8.246595,-0.532749,-0.564352754,-0.000327,0.000255,0.005363,-0.000001,0.004301,0.000036,-0.000876
12/22/2015 16:08:42.183,0.0000,,x,16547,-16382,0.00307,-0.000324,8.245754,-0.53359,-0.565243644,8.245754,-0.53359,-0.565243644,-0.000328,0.000256,0.005371,-0.000001,0.004309,0.000036,-0.000878
12/22/2015 16:08:44.148,0.0000,,x,16551,-16386,0.001979,-0.000324,8.244745,-0.534599,-0.5663125,8.244745,-0.534599,-0.5663125,-0.000328,0.000258,0.005378,-0.000001,0.004316,0.000037,-0.000879
12/22/2015 16:08:46.471,0.0000,,x,16555,-16390,0.001637,-0.000325,8.243951,-0.535393,-0.567153602,8.243951,-0.535393,-0.567153602,-0.000329,0.000259,0.005385,-0.000001,0.004324,0.000037,-0.00088
12/22/2015 16:08:48.360,0.0000,,x,16559,-16394,0.00284,-0.000325,8.243113,-0.536231,-0.568041314,8.243113,-0.536231,-0.568041314,-0.000329,0.00026,0.005389,-0.000001,0.004329,0.000036,-0.000881
12/22/2015 16:08:50.216,0.0000,,x,16563,-16398,0.003803,-0.000325,8.242357,-0.536987,-0.568842161,8.242357,-0.536987,-0.568842161,-0.000329,0.000261,0.005393,-0.000001,0.004334,0.000037,-0.000881
12/22/2015 16:08:52.151,0.0000,,x,16566,-16401,0.000285,-0.000326,8.241712,-0.537632,-0.569525424,8.241712,-0.537632,-0.569525424,-0.00033,0.000262,0.005398,-0.000001,0.004339,0.000036,-0.000882
12/22/2015 16:08:54.304,0.0000,,x,16570,-16405,0.003092,-0.000326,8.24053,-0.538814,-0.570777542,8.24053,-0.538814,-0.570777542,-0.00033,0.000263,0.005404,-0.000001,0.004345,0.000036,-0.000883
12/22/2015 16:08:56.442,0.0000,,x,16574,-16409,0.003893,-0.000326,8.239322,-0.540022,-0.572057203,8.239322,-0.540022,-0.572057203,-0.00033,0.000265,0.00541,-0.000001,0.004352,0.000036,-0.000884
12/22/2015 16:08:58.452,0.0000,,x,16578,-16413,-0.000439,-0.000327,8.23849,-0.540854,-0.572938559,8.23849,-0.540854,-0.572938559,-0.000331,0.000266,0.005415,-0.000001,0.004358,0.000036,-0.000885
12/22/2015 16:09:00.512,0.0000,,x,16582,-16417,0.002148,-0.000327,8.237326,-0.542018,-0.57417161,8.237326,-0.542018,-0.57417161,-0.000331,0.000268,0.00542,-0.000001,0.004364,0.000037,-0.000886
12/22/2015 16:09:02.401,0.0000,,x,16586,-16421,0.002371,-0.000327,8.236362,-0.542982,-0.575192797,8.236362,-0.542982,-0.575192797,-0.000331,0.00027,0.005424,-0.000001,0.004368,0.000037,-0.000886
12/22/2015 16:09:04.381,0.0000,,x,16590,-16425,0.00092,-0.000327,8.235492,-0.543852,-0.576114407,8.235492,-0.543852,-0.576114407,-0.000331,0.000271,0.005427,-0.000001,0.004372,0.000037,-0.000887
12/22/2015 16:09:06.535,0.0000,,x,16594,-16429,-0.001836,-0.000327,8.234664,-0.54468,-0.576991525,8.234664,-0.54468,-0.576991525,-0.000331,0.000273,0.00543,-0.000001,0.004376,0.000037,-0.000887
12/22/2015 16:09:08.594,0.0000,,x,16598,-16433,0.001819,-0.000327,8.233762,-0.545582,-0.577947034,8.233762,-0.545582,-0.577947034,-0.000331,0.000275,0.005433,-0.000001,0.004379,0.000037,-0.000887
12/22/2015 16:09:10.621,0.0000,,x,16602,-16437,-0.000528,-0.000327,8.23269,-0.546654,-0.579082627,8.23269,-0.546654,-0.579082627,-0.000331,0.000276,0.005435,-0.000001,0.004381,0.000037,-0.000888
12/22/2015 16:09:12.759,0.0000,,x,16605,-16440,-0.00049,-0.000327,8.231505,-0.547839,-0.580337924,8.231505,-0.547839,-0.580337924,-0.000331,0.000278,0.005437,-0.000001,0.004384,0.000037,-0.000888
12/22/2015 16:09:14.975,0.0000,,x,16609,-16444,-0.001836,-0.000327,8.230404,-0.54894,-0.581504237,8.230404,-0.54894,-0.581504237,-0.000331,0.000279,0.00544,-0.000001,0.004386,0.000037,-0.000889
12/22/2015 16:09:16.986,0.0000,,x,16613,-16448,-0.000796,-0.000327,8.229554,-0.54979,-0.582404661,8.229554,-0.54979,-0.582404661,-0.000331,0.00028,0.005442,-0.000001,0.004389,0.000037,-0.000889
12/22/2015 16:09:19.108,0.0000,,x,16617,-16452,-0.001077,-0.000327,8.228415,-0.550929,-0.583611229,8.228415,-0.550929,-0.583611229,-0.000331,0.000282,0.005446,-0.000001,0.004393,0.000037,-0.00089
12/22/2015 16:09:21.199,0.0000,,x,16621,-16456,0.002636,-0.000327,8.227457,-0.551887,-0.584626059,8.227457,-0.551887,-0.584626059,-0.000331,0.000283,0.005449,-0.000001,0.004396,0.000037,-0.000891
12/22/2015 16:09:23.055,0.0000,,x,16625,-16460,0.000591,-0.000328,8.22673,-0.552614,-0.585396186,8.22673,-0.552614,-0.585396186,-0.000332,0.000284,0.005453,-0.000001,0.0044,0.000037,-0.000891
12/22/2015 16:09:25.146,0.0000,,x,16629,-16464,0.000869,-0.000328,8.22587,-0.553474,-0.586307203,8.22587,-0.553474,-0.586307203,-0.000332,0.000286,0.005456,-0.000001,0.004404,0.000037,-0.000892
12/22/2015 16:09:27.237,0.0000,,x,16633,-16468,0.00187,-0.000328,8.224586,-0.554758,-0.587667373,8.224586,-0.554758,-0.587667373,-0.000332,0.000287,0.00546,-0.000001,0.004407,0.000037,-0.000893
12/22/2015 16:09:29.312,0.0000,,x,16637,-16472,0.000342,-0.000328,8.223612,-0.555732,-0.588699153,8.223612,-0.555732,-0.588699153,-0.000332,0.000289,0.005463,-0.000001,0.004411,0.000037,-0.000893
12/22/2015 16:09:31.356,0.0000,,x,16641,-16476,0.002527,-0.000328,8.222571,-0.556773,-0.589801907,8.222571,-0.556773,-0.589801907,-0.000332,0.00029,0.005467,-0.000001,0.004415,0.000037,-0.000894
12/22/2015 16:09:33.306,0.0000,,x,16645,-16480,-0.000111,-0.000328,8.221724,-0.55762,-0.590699153,8.221724,-0.55762,-0.590699153,-0.000332,0.000292,0.00547,-0.000001,0.004418,0.000037,-0.000894
12/22/2015 16:09:35.178,0.0000,,x,16648,-16483,0.001066,-0.000328,8.22087,-0.558474,-0.591603814,8.22087,-0.558474,-0.591603814,-0.000332,0.000293,0.005473,-0.000001,0.004421,0.000037,-0.000895
12/22/2015 16:09:37.502,0.0000,,x,16652,-16487,0.000256,-0.000328,8.220095,-0.559249,-0.592424788,8.220095,-0.559249,-0.592424788,-0.000332,0.000294,0.005476,-0.000001,0.004424,0.000037,-0.000896
12/22/2015 16:09:39.826,0.0000,,x,16656,-16491,0.003561,-0.000328,8.218606,-0.560738,-0.594002119,8.218606,-0.560738,-0.594002119,-0.000332,0.000296,0.00548,-0.000001,0.004428,0.000037,-0.000897
12/22/2015 16:09:41.855,0.0000,,x,16660,-16495,0.004071,-0.000328,8.217796,-0.561548,-0.594860169,8.217796,-0.561548,-0.594860169,-0.000332,0.000298,0.005484,-0.000001,0.004431,0.000037,-0.000897
12/22/2015 16:09:44.007,0.0000,,x,16664,-16499,-0.000713,-0.000328,8.216658,-0.562686,-0.596065678,8.216658,-0.562686,-0.596065678,-0.000332,0.000299,0.005488,-0.000001,0.004435,0.000037,-0.000898
12/22/2015 16:09:46.301,0.0000,,x,16668,-16503,0.004269,-0.000328,8.215039,-0.564305,-0.59778072,8.215039,-0.564305,-0.59778072,-0.000332,0.000302,0.005488,-0.000001,0.004434,0.000037,-0.000902
12/22/2015 16:09:48.079,0.0000,,x,16672,-16507,-0.000203,-0.000328,8.214144,-0.5652,-0.598728814,8.214144,-0.5652,-0.598728814,-0.000332,0.000304,0.005489,-0.000001,0.004435,0.000037,-0.000903
12/22/2015 16:09:50.122,0.0000,,x,16676,-16511,0.000381,-0.000327,8.213341,-0.566003,-0.599579449,8.213341,-0.566003,-0.599579449,-0.000331,0.000306,0.005491,-0.000001,0.004435,0.000037,-0.000905
12/22/2015 16:09:52.198,0.0000,,x,16680,-16515,0.002658,-0.000327,8.212629,-0.566715,-0.600333686,8.212629,-0.566715,-0.600333686,-0.000331,0.000307,0.005492,-0.000001,0.004435,0.000037,-0.000905
12/22/2015 16:09:54.273,0.0000,,x,16684,-16519,0.003041,-0.000327,8.211662,-0.567682,-0.601358051,8.211662,-0.567682,-0.601358051,-0.000331,0.000308,0.005494,-0.000001,0.004436,0.000037,-0.000906
12/22/2015 16:09:56.613,0.0000,,x,16688,-16523,-0.002018,-0.000327,8.210789,-0.568555,-0.602282839,8.210789,-0.568555,-0.602282839,-0.000331,0.00031,0.005496,-0.000001,0.004437,0.000037,-0.000907
12/22/2015 16:09:58.734,0.0000,,x,16691,-16526,0.001609,-0.000327,8.209682,-0.569662,-0.603455508,8.209682,-0.569662,-0.603455508,-0.000331,0.000311,0.005499,-0.000001,0.004438,0.000037,-0.000907
12/22/2015 16:10:01.076,0.0000,,x,16695,-16530,0.000805,-0.000326,8.208635,-0.570709,-0.604564619,8.208635,-0.570709,-0.604564619,-0.00033,0.000313,0.005502,-0.000001,0.004439,0.000037,-0.000908
12/22/2015 16:10:03.431,0.0000,,x,16699,-16534,0.000719,-0.000326,8.207389,-0.571955,-0.605884534,8.207389,-0.571955,-0.605884534,-0.00033,0.000314,0.005505,-0.000001,0.00444,0.000037,-0.000909
12/22/2015 16:10:05.677,0.0000,,x,16703,-16538,-0.001396,-0.000326,8.206011,-0.573333,-0.60734428,8.206011,-0.573333,-0.60734428,-0.00033,0.000316,0.005509,-0.000001,0.004441,0.000037,-0.00091
12/22/2015 16:10:07.924,0.0000,,x,16707,-16542,-0.000385,-0.000326,8.205008,-0.574336,-0.60840678,8.205008,-0.574336,-0.60840678,-0.00033,0.000317,0.005512,-0.000001,0.004442,0.000037,-0.00091
12/22/2015 16:10:09.936,0.0000,,x,16711,-16546,0.002138,-0.000326,8.203759,-0.575585,-0.609729873,8.203759,-0.575585,-0.609729873,-0.00033,0.000319,0.005515,-0.000001,0.004443,0.000037,-0.000911
12/22/2015 16:10:12.089,0.0000,,x,16715,-16550,0.001283,-0.000325,8.20275,-0.576594,-0.610798729,8.20275,-0.576594,-0.610798729,-0.000329,0.000321,0.005518,-0.000001,0.004444,0.000037,-0.000912
12/22/2015 16:10:14.304,0.0000,,x,16719,-16554,-0.000624,-0.000325,8.201912,-0.577432,-0.611686441,8.201912,-0.577432,-0.611686441,-0.000329,0.000322,0.005521,-0.000001,0.004444,0.000037,-0.000912
12/22/2015 16:10:16.395,0.0000,,x,16723,-16558,0.002821,-0.000325,8.20091,-0.578434,-0.612747881,8.20091,-0.578434,-0.612747881,-0.000329,0.000324,0.005524,-0.000001,0.004445,0.000037,-0.000913
12/22/2015 16:10:18.485,0.0000,,x,16727,-16562,-0.000822,-0.000324,8.199889,-0.579455,-0.613829449,8.199889,-0.579455,-0.613829449,-0.000328,0.000326,0.005526,-0.000001,0.004445,0.000037,-0.000913
12/22/2015 16:10:20.902,0.0000,,x,16730,-16565,0.003692,-0.000324,8.198608,-0.580736,-0.615186441,8.198608,-0.580736,-0.615186441,-0.000328,0.000328,0.005529,-0.000001,0.004444,0.000037,-0.000914
12/22/2015 16:10:23.119,0.0000,,x,16734,-16569,0.002687,-0.000323,8.197703,-0.581641,-0.616145127,8.197703,-0.581641,-0.616145127,-0.000327,0.00033,0.005532,-0.000001,0.004444,0.000037,-0.000914
12/22/2015 16:10:25.133,0.0000,,x,16738,-16573,0.003009,-0.000323,8.196369,-0.582975,-0.617558263,8.196369,-0.582975,-0.617558263,-0.000327,0.000332,0.005533,-0.000001,0.004443,0.000037,-0.000914
12/22/2015 16:10:27.160,0.0000,,x,16742,-16577,0.001791,-0.000323,8.195313,-0.584031,-0.618676907,8.195313,-0.584031,-0.618676907,-0.000327,0.000335,0.005533,-0.000001,0.004441,0.000037,-0.000914
12/22/2015 16:10:29.467,0.0000,,x,16746,-16581,-0.000232,-0.000322,8.194035,-0.585309,-0.62003072,8.194035,-0.585309,-0.62003072,-0.000326,0.000337,0.005534,-0.000001,0.004441,0.000037,-0.000915
12/22/2015 16:10:31.652,0.0000,,x,16750,-16585,-0.001504,-0.000322,8.193017,-0.586327,-0.62110911,8.193017,-0.586327,-0.62110911,-0.000326,0.00034,0.005536,-0.000001,0.00444,0.000037,-0.000915
12/22/2015 16:10:33.806,0.0000,,x,16754,-16589,0.001009,-0.000322,8.191967,-0.587377,-0.622221398,8.191967,-0.587377,-0.622221398,-0.000326,0.000342,0.005536,-0.000001,0.004439,0.000037,-0.000916
12/22/2015 16:10:36.021,0.0000,,x,16758,-16593,0.002904,-0.000322,8.190838,-0.588506,-0.623417373,8.190838,-0.588506,-0.623417373,-0.000326,0.000344,0.005538,-0.000001,0.004438,0.000037,-0.000916
12/22/2015 16:10:37.846,0.0000,,x,16762,-16597,0.000802,-0.000322,8.190117,-0.589227,-0.624181144,8.190117,-0.589227,-0.624181144,-0.000326,0.000345,0.00554,-0.000001,0.004439,0.000037,-0.000917
12/22/2015 16:10:39.687,0.0000,,x,16766,-16601,0.000872,-0.000322,8.189441,-0.589903,-0.624897246,8.189441,-0.589903,-0.624897246,-0.000326,0.000347,0.005542,-0.000001,0.004439,0.000037,-0.000917
12/22/2015 16:10:41.761,0.0000,,x,16770,-16605,0.000393,-0.000322,8.188425,-0.590919,-0.625973517,8.188425,-0.590919,-0.625973517,-0.000326,0.000348,0.005545,-0.000001,0.00444,0.000037,-0.000918
